URL,City,Check In,Check Out,Features,Price Per Night,Cleaning Fee,Airbnb Service Fee
https://www.airbnb.com/rooms/817416364510656898?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P36Wd2PjJk41W2Nh&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"City skyline view; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Drying rack for clothing; Mosquito net; Clothing storage: closet; Ethernet connection; 55 inch HDTV with Netflix, Roku; Books and reading material; Pack ’n play/Travel crib - available upon request; Folding or convertible high chair - available upon request; Central air conditioning; Portable fans; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Samsung refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Samsung stainless steel gas stove; Samsung stainless steel single oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Dining table; Coffee; Private entrance; Laundromat nearby; Single level home; Long term stays allowed; Self check-in; Smart lock",3096.0,,329.0
https://www.airbnb.com/rooms/943521635720501083?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3wFfZoe-ryvvRGL&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,Hair dryer; Cleaning products; Shampoo; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: closet and dresser; 70 inch HDTV; Samsung Bluetooth sound system; Pool table; Board games; Air conditioning; Portable fans; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stainless steel gas stove; Stainless steel single oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Bread maker; Private entrance; Laundromat nearby; Free parking on premises; Free street parking; Long term stays allowed; Self check-in; Smart lock,3007.0,99.0,330.0
https://www.airbnb.com/rooms/51128091?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3N3jVoKfyS3Qts3&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"TV; Air conditioning; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Kitchen; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",2762.0,40.0,298.0
https://www.airbnb.com/rooms/758094546115213846?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1525538778&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615924_P35rqsTgJBQkBTSn&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Washer; Free dryer – In unit; Iron; TV; Exercise equipment; Central air conditioning; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Kitchen; Refrigerator; Cooking basics; Dishes and silverware; Coffee maker; Dining table; Shared patio or balcony; Backyard; Outdoor furniture; Outdoor dining area; Outdoor kitchen; BBQ grill; Free parking on premises; Paid parking on premises; Self check-in; Lockbox; Unavailable: Essentials
Essentials; Unavailable: Hot water
Hot water",1318.0,50.0,145.0
https://www.airbnb.com/rooms/51128091?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3GkHXBCND_SnrV9&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"TV; Air conditioning; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Kitchen; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",2762.0,40.0,298.0
https://www.airbnb.com/rooms/625506881807444115?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1428542853&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3VzmRcH0pmAssUw&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Air conditioning; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Fire extinguisher; First aid kit; Wifi; Self check-in; Lockbox; Unavailable: Kitchen
Kitchen; Unavailable: TV
TV; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",931.0,39.0,103.0
https://www.airbnb.com/rooms/822519156174601489?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3Lg9Gaa10hiHhi4&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Room-darkening shades; Iron; Clothing storage: closet and dresser; 60 inch HDTV with Netflix, HBO Max, Disney+, Apple TV, Amazon Prime Video, Hulu; Pack ’n play/Travel crib - always at the listing; Air conditioning; Radiant heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stainless steel gas stove; Stainless steel oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Beach access – Beachfront; Lake access; Shared patio or balcony; Free parking on premises – 1 space; Free street parking; Single level home; Pets allowed; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad",2934.0,,
https://www.airbnb.com/rooms/1196539014523194979?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1948318472&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3s3kfmT42IVOXvf&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Shampoo; Conditioner; Body soap; Hot water; TV; Air conditioning; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Stove; Oven; Coffee maker; Dining table; Coffee; Laundromat nearby; Patio or balcony; Backyard; Sun loungers; Free street parking; Long term stays allowed; Self check-in; Lockbox; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials",1059.0,125.0,126.0
https://www.airbnb.com/rooms/596708679286053034?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3bfMjQ2JnNtWzfs&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,Hair dryer; Cleaning products; Shampoo; Conditioner; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: closet and wardrobe; TV; Air conditioning; Portable fans; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Gas stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Private backyard – Not fully fenced; Free parking on premises; Free street parking; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay,3550.0,100.0,388.0
https://www.airbnb.com/rooms/1260274?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=12427914&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3Yd8hSDMeMz8Q57&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Cleaning products; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Books and reading material; Air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Patio or balcony; Backyard; Paid parking off premises; Long term stays allowed; Unavailable: TV
TV",1056.0,135.0,126.0
https://www.airbnb.com/rooms/680402798369153113?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1457128442&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P32c4La1xk5nJk_U&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Drying rack for clothing; Clothing storage: closet; Record player; Books and reading material; Children’s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old; Changing table; Board games; Air conditioning; Portable fans; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Microwave; Dishes and silverware; Coffee maker; Toaster; Coffee; Laundromat nearby; Private backyard – Fully fenced; Hammock; Free parking on premises; Free street parking; Luggage dropoff allowed; Cleaning available during stay; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Kitchen
Kitchen; Unavailable: TV
TV",2161.0,,229.0
https://www.airbnb.com/rooms/1203567265539520313?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3iGwpW-2tKn44On&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Shampoo; Conditioner; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; TV; Window AC unit; Ceiling fan; Radiant heating; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Oven; Coffee maker: Keurig coffee machine; Dining table; Coffee; Self check-in; Lockbox; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Essentials
Essentials; Unavailable: Private entrance
Private entrance",3853.0,135.0,423.0
https://www.airbnb.com/rooms/630355783397948807?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3sRskZ1Cus3ey3F&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Free washer – In building; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: walk-in closet; 55 inch HDTV with Disney+, Hulu, Netflix, Roku; Board games; Central air conditioning; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 114 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Gas stove; Stainless steel oven; Coffee maker: Keurig coffee machine; Wine glasses; Toaster; Coffee; Private entrance; Laundromat nearby; Free street parking; Long term stays allowed; Self check-in; Keypad",3376.0,70.0,366.0
https://www.airbnb.com/rooms/826797915369571515?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1587899252&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3KuDuxkYQWN3wTM&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Washer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Clothing storage; TV; Air conditioning; Central heating; Lock on bedroom door; Smoke alarm; Wifi; Kitchen; Refrigerator; Microwave; Dishes and silverware; Dishwasher; Gas stove; Coffee maker; Dining table; Coffee; Backyard; Free street parking; Long term stays allowed; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Dryer
Dryer; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm; Unavailable: Hot water
Hot water",1603.0,70.0,178.0
https://www.airbnb.com/rooms/52421353?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3R57MIQUuRGYPS2&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Cleaning products; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Safe; Clothing storage: closet; HDTV with Roku; Books and reading material; Air conditioning; Central heating; Radiant heating; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Gas stove; Stainless steel oven; Coffee maker: espresso machine; Private entrance; Free street parking; Elevator; Self check-in; Lockbox; Unavailable: Exterior security cameras on property
Exterior security cameras on property",2526.0,85.0,277.0
https://www.airbnb.com/rooms/1261793037082643262?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3ur5wG7jrmiB0s9&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Washer; Exercise equipment; Pool table; Air conditioning; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Kitchen; Fire pit; Outdoor dining area; BBQ grill; Pool; Paid parking on premises; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: TV
TV; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",2088.0,100.0,232.0
https://www.airbnb.com/rooms/665102181619045258?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615925_P3bKXJDrwmgDr7R5&previous_page_section_name=1000&federated_search_id=ae726b02-4a6a-435e-b721-f3bb7dd1ba8d,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Shampoo; Conditioner; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Iron; Clothing storage; 55 inch HDTV with Amazon Prime Video, Disney+; Pack ’n play/Travel crib - available upon request; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker; Toaster; Dining table; Pets allowed; Long term stays allowed; Self check-in; Lockbox; Unavailable: Private entrance
Private entrance",3079.0,60.0,333.0
